"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"1:06:31.7398175 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 139,460,608, Length: 1,048,576"
"1:06:31.7407573 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 140,509,184, Length: 1,048,576"
"1:06:31.7419274 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 141,557,760, Length: 1,048,576"
"1:06:31.7426266 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 142,606,336, Length: 1,048,576"
"1:06:31.7432875 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 143,654,912, Length: 1,048,576"
"1:06:31.7439221 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 144,703,488, Length: 1,048,576"
"1:06:31.7445754 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 145,752,064, Length: 1,048,576"
"1:06:31.7452050 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 146,800,640, Length: 1,048,576"
"1:06:31.7458405 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 147,849,216, Length: 1,048,576"
"1:06:31.7464893 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 148,897,792, Length: 1,048,576"
"1:06:31.7471141 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 149,946,368, Length: 1,048,576"
"1:06:31.7479137 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 150,994,944, Length: 1,048,576"
"1:06:31.7485697 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 152,043,520, Length: 1,048,576"
"1:06:31.7494912 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 153,092,096, Length: 1,048,576"
"1:06:31.7501891 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 154,140,672, Length: 1,048,576"
"1:06:31.7509201 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 155,189,248, Length: 1,048,576"
"1:06:31.7517126 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 156,237,824, Length: 1,048,576"
"1:06:31.7524163 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 157,286,400, Length: 1,048,576"
"1:06:31.7531192 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 158,334,976, Length: 1,048,576"
"1:06:31.7539394 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 159,383,552, Length: 1,048,576"
"1:06:31.7546748 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 160,432,128, Length: 1,048,576"
"1:06:31.7553772 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 161,480,704, Length: 1,048,576"
"1:06:31.7561121 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 162,529,280, Length: 1,048,576"
"1:06:31.7568507 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 163,577,856, Length: 1,048,576"
"1:06:31.7576753 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 164,626,432, Length: 1,048,576"
"1:06:31.7586093 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 165,675,008, Length: 1,048,576"
"1:06:31.7593996 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 166,723,584, Length: 1,048,576"
"1:06:31.7602354 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 167,772,160, Length: 1,048,576"
"1:06:31.7609994 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 168,820,736, Length: 1,048,576"
"1:06:31.7617495 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 169,869,312, Length: 1,048,576"
"1:06:31.7625206 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 170,917,888, Length: 1,048,576"
"1:06:31.7632172 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 171,966,464, Length: 1,048,576"
"1:06:31.7645265 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 173,015,040, Length: 1,048,576"
"1:06:31.7652690 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 174,063,616, Length: 1,048,576"
"1:06:31.7668916 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 175,112,192, Length: 1,048,576"
"1:06:31.7680777 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 176,160,768, Length: 1,048,576"
"1:06:31.7689166 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 177,209,344, Length: 1,048,576"
"1:06:31.7698114 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 178,257,920, Length: 1,048,576"
"1:06:31.7716195 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 179,306,496, Length: 1,048,576"
"1:06:31.7722956 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 180,355,072, Length: 1,048,576"
"1:06:31.7729253 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 181,403,648, Length: 1,048,576"
"1:06:31.7735719 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 182,452,224, Length: 1,048,576"
"1:06:31.7742211 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 183,500,800, Length: 1,048,576"
"1:06:31.7748776 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 184,549,376, Length: 1,048,576"
"1:06:31.7755443 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 185,597,952, Length: 1,048,576"
"1:06:31.7762069 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 186,646,528, Length: 1,048,576"
"1:06:31.7769218 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 187,695,104, Length: 1,048,576"
"1:06:31.7776684 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 188,743,680, Length: 1,048,576"
"1:06:31.7782918 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 189,792,256, Length: 1,048,576"
"1:06:31.7789308 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 190,840,832, Length: 1,048,576"
"1:06:31.7795743 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 191,889,408, Length: 1,048,576"
"1:06:31.7803949 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 192,937,984, Length: 1,048,576"
"1:06:31.7810808 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 193,986,560, Length: 1,048,576"
"1:06:31.7817042 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 195,035,136, Length: 1,048,576"
"1:06:31.7823312 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 196,083,712, Length: 1,048,576"
"1:06:31.7829742 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 197,132,288, Length: 1,048,576"
"1:06:31.7835941 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 198,180,864, Length: 1,048,576"
"1:06:31.7843835 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 199,229,440, Length: 1,048,576"
"1:06:31.7852054 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 200,278,016, Length: 1,048,576"
"1:06:31.7859998 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 201,326,592, Length: 1,048,576"
"1:06:31.7866316 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 202,375,168, Length: 1,048,576"
"1:06:31.7872546 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 203,423,744, Length: 1,048,576"
"1:06:31.7878883 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 204,472,320, Length: 1,048,576"
"1:06:31.7885465 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 205,520,896, Length: 1,048,576"
"1:06:31.7891940 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 206,569,472, Length: 1,048,576"
"1:06:31.7898236 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 207,618,048, Length: 1,048,576"
"1:06:31.7904368 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 208,666,624, Length: 1,048,576"
"1:06:31.7910963 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 209,715,200, Length: 1,048,576"
"1:06:31.7918326 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 210,763,776, Length: 1,048,576"
"1:06:31.7924935 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 211,812,352, Length: 1,048,576"
"1:06:31.7931325 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 212,860,928, Length: 1,048,576"
"1:06:31.7937479 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 213,909,504, Length: 1,048,576"
"1:06:31.7943816 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 214,958,080, Length: 1,048,576"
"1:06:31.7950777 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 216,006,656, Length: 1,048,576"
"1:06:31.7957091 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 217,055,232, Length: 1,048,576"
"1:06:31.7963937 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 218,103,808, Length: 1,048,576"
"1:06:31.7973080 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 219,152,384, Length: 1,048,576"
"1:06:31.7981599 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 220,200,960, Length: 1,048,576"
"1:06:31.7989132 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 221,249,536, Length: 1,048,576"
"1:06:31.7996071 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 222,298,112, Length: 1,048,576"
"1:06:31.8002180 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 223,346,688, Length: 1,048,576"
"1:06:31.8009494 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 224,395,264, Length: 1,048,576"
"1:06:31.8015853 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 225,443,840, Length: 1,048,576"
"1:06:31.8023113 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 226,492,416, Length: 1,048,576"
"1:06:31.8029387 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 227,540,992, Length: 1,048,576"
"1:06:31.8035773 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 228,589,568, Length: 1,048,576"
"1:06:31.8042119 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 229,638,144, Length: 1,048,576"
"1:06:31.8048536 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 230,686,720, Length: 1,048,576"
"1:06:31.8055042 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 231,735,296, Length: 1,048,576"
"1:06:31.8061271 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 232,783,872, Length: 1,048,576"
"1:06:31.8068072 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 233,832,448, Length: 1,048,576"
"1:06:31.8074328 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 234,881,024, Length: 1,048,576"
"1:06:31.8081553 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 235,929,600, Length: 1,048,576"
"1:06:31.8088278 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 236,978,176, Length: 1,048,576"
"1:06:31.8096132 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 238,026,752, Length: 1,048,576"
"1:06:31.8102968 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 239,075,328, Length: 1,048,576"
"1:06:31.8109390 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 240,123,904, Length: 1,048,576"
"1:06:31.8117717 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 241,172,480, Length: 1,048,576"
"1:06:31.8129194 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 242,221,056, Length: 1,048,576"
"1:06:31.8137222 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 243,269,632, Length: 1,048,576"
"1:06:31.8145580 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 244,318,208, Length: 1,048,576"
"1:06:31.8154398 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 245,366,784, Length: 1,048,576"
"1:06:31.8163930 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 246,415,360, Length: 1,048,576"
"1:06:31.8190200 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 247,463,936, Length: 1,048,576"
"1:06:31.8199781 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 248,512,512, Length: 1,048,576"
"1:06:31.8228729 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 249,561,088, Length: 1,048,576"
"1:06:31.8246588 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 250,609,664, Length: 1,048,576"
"1:06:31.8260403 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 251,658,240, Length: 1,048,576"
"1:06:31.8269413 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 252,706,816, Length: 1,048,576"
"1:06:31.8276486 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 253,755,392, Length: 1,048,576"
"1:06:31.8283171 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 254,803,968, Length: 1,048,576"
"1:06:31.8289927 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 255,852,544, Length: 1,048,576"
"1:06:31.8296375 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 256,901,120, Length: 1,048,576"
"1:06:31.8302730 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 257,949,696, Length: 1,048,576"
"1:06:31.8309017 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 258,998,272, Length: 1,048,576"
"1:06:31.8315523 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 260,046,848, Length: 1,048,576"
"1:06:31.8322507 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 261,095,424, Length: 1,048,576"
"1:06:31.8329526 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 262,144,000, Length: 1,048,576"
"1:06:31.8336180 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 263,192,576, Length: 1,048,576"
"1:06:31.8342566 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 264,241,152, Length: 1,048,576"
"1:06:31.8348925 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 265,289,728, Length: 1,048,576"
"1:06:31.8355520 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 266,338,304, Length: 1,048,576"
"1:06:31.8361901 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 267,386,880, Length: 1,048,576"
"1:06:31.8368216 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 268,435,456, Length: 1,048,576"
"1:06:31.8374503 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 269,484,032, Length: 1,048,576"
"1:06:31.8381059 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 270,532,608, Length: 1,048,576"
"1:06:31.8387360 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 271,581,184, Length: 1,048,576"
"1:06:31.8393620 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 272,629,760, Length: 1,048,576"
"1:06:31.8401613 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 273,678,336, Length: 1,048,576"
"1:06:31.8410926 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 274,726,912, Length: 1,048,576"
"1:06:31.8424884 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 275,775,488, Length: 1,048,576"
"1:06:31.8433979 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 276,824,064, Length: 1,048,576"
"1:06:31.8440806 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 277,872,640, Length: 1,048,576"
"1:06:31.8448227 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 278,921,216, Length: 1,048,576"
"1:06:31.8458486 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 279,969,792, Length: 1,048,576"
"1:06:31.8472275 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 281,018,368, Length: 1,048,576"
"1:06:31.8490799 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 282,066,944, Length: 1,048,576"
"1:06:31.8510577 AM","adksetup.exe","2784","ReadFile","C:\ADK_1607\Installers\9722214af0ab8aa9dffb6cfdafd937b7.cab","SUCCESS","Offset: 283,115,520, Length: 1,048,576"
